Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,334.0,334.9,331.5,332.58,1123109.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,332.5,337.38,326.77,328.5,1807248.0,-1.2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,326.0,333.0,325.0,331.55,1628296.0,0.9,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,331.5,331.5,328.5,330.85,1490855.0,-0.2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,333.55,335.48,326.65,332.2,1974230.0,0.4,331.454,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,332.6,333.48,330.0,332.35,1162370.0,0.0,332.75999999999993,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,331.6,333.02,328.55,331.48,944368.0,-0.3,331.9579999999998,0.0,,0.0,,,0.0,0.0,332.75999999999993,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,331.48,337.35,328.15,331.02,1537627.0,-0.1,331.5040000000002,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,330.05,338.48,328.45,336.42,1188145.0,1.6,334.11599999999993,0.0,,0.0,,,331.5040000000002,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,334.52,338.0,334.15,336.15,894280.0,-0.1,335.99200000000013,334.6816363636365,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-15,336.5,341.35,334.8,340.28,1156960.0,1.2,339.6160000000002,337.48890909090915,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-16,342.2,342.5,335.18,336.52,1125294.0,-1.1,339.05000000000007,337.7612727272729,,0.0,,,0.0,0.0,339.6160000000002,332.75999999999993,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-17,337.5,337.5,329.52,332.5,10843714.0,-1.2,334.8799999999998,336.81745454545467,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Cross_Down,
2014-01-20,334.05,338.35,333.2,335.02,1400092.0,0.8,334.08600000000007,336.5523636363633,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-21,336.48,339.4,335.0,338.05,1562981.0,0.9,335.2819999999998,337.3765454545454,,0.0,,,334.08600000000007,331.5040000000002,0.0,0.0,,,0.0,,0.0,0.0,Price_Abv_Supp,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-22,337.75,342.35,337.32,338.55,1758334.0,0.1,338.0500000000002,338.08436363636343,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-23,337.5,340.55,336.38,339.75,1370685.0,0.4,340.3799999999996,338.6945454545455,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-01-24,335.0,337.48,331.85,336.7,2210725.0,-0.9,338.6260000000002,337.70799999999997,,0.0,,,0.0,0.0,340.3799999999996,339.6160000000002,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-27,332.45,332.45,322.8,324.6,4265112.0,-3.6,329.77999999999986,333.31163636363647,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-28,324.0,328.0,319.3,322.23,4598856.0,-0.7,322.80799999999977,328.6872727272725,333.14,0.0,,-0.16,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
