Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,1090.05,1092.25,1075.55,1076.65,264976.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,1083.0,1094.5,1078.08,1083.5,863474.0,0.6,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,1082.35,1114.55,1073.62,1111.1,1309087.0,2.5,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,1114.5,1122.0,1098.5,1119.8,1155905.0,0.8,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,1120.0,1128.22,1099.5,1103.08,1448743.0,-1.5,1116.6579999999997,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,1106.0,1122.0,1105.0,1116.32,1275010.0,1.2,1118.2839999999997,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,1114.38,1127.75,1111.05,1120.97,1291103.0,0.4,1117.5059999999994,0.0,,0.0,,,0.0,0.0,1118.2839999999997,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,1130.0,1154.9,1117.5,1140.45,1684667.0,1.7,1131.9620000000007,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,1142.5,1192.0,1142.5,1184.38,1907158.0,3.9,1170.386,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,1186.0,1192.4,1160.0,1163.38,1487482.0,-1.8,1176.6060000000007,1166.9692727272736,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-15,1171.22,1189.1,1163.5,1176.8,1524427.0,1.2,1184.1140000000012,1176.850363636364,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-16,1190.0,1190.05,1162.5,1175.15,1498981.0,-0.1,1180.3960000000006,1182.0687272727275,,0.0,,,0.0,0.0,1184.1140000000012,1118.2839999999997,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-17,1149.0,1149.0,1103.03,1106.53,3782378.0,-5.8,1132.4619999999995,1164.1029090909087,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-20,1109.47,1175.0,1107.75,1169.1,3005279.0,5.7,1146.4260000000002,1169.7414545454535,,0.0,,,1132.4619999999995,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-21,1167.0,1169.62,1137.55,1140.15,1566141.0,-2.5,1137.6760000000004,1159.346,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-22,1143.55,1148.42,1132.05,1137.03,1192015.0,-0.3,1137.0680000000004,1148.4987272727265,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-23,1134.05,1138.35,1118.65,1126.22,1145381.0,-1.0,1137.268,1133.7174545454536,,0.0,,,1137.0680000000004,1132.4619999999995,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-01-24,1122.0,1141.62,1117.5,1124.35,925133.0,-0.2,1118.684,1121.8998181818183,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-27,1113.0,1129.75,1110.05,1114.8,1266474.0,-0.8,1115.8340000000007,1116.4472727272728,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-28,1116.0,1123.92,1098.05,1106.18,1426083.0,-0.8,1107.091999999999,1107.612181818181,1131.7,0.0,,-0.11,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-29,1120.0,1120.0,1102.5,1104.9,849038.0,-0.1,1103.1279999999986,1104.1389090909092,1128.8,0.0,,-0.17,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-30,1099.03,1113.5,1095.0,1108.8,1112625.0,0.4,1103.605999999999,1105.6047272727278,1126.66,0.0,,-0.2,1103.1279999999986,1137.0680000000004,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-31,1112.55,1134.9,1110.5,1120.53,1087123.0,1.1,1113.8579999999997,1101.0178181818183,1126.01,0.0,,-0.18,1103.605999999999,1103.1279999999986,0.0,0.0,,,0.0,,0.0,0.0,Price_Abv_Supp,Close_LT_20EMA,Cross_Up,
2014-02-03,1111.0,1122.12,1095.4,1097.22,681240.0,-2.1,1107.068,1100.1287272727284,1122.99,0.0,,-0.23,0.0,0.0,1113.8579999999997,1184.1140000000012,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-04,1087.0,1087.5,1056.03,1075.68,1347083.0,-2.0,1087.4220000000007,1089.9292727272732,1118.08,0.0,,-0.32,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-02-05,1081.9,1100.0,1070.0,1097.2,926825.0,2.0,1086.2759999999994,1090.056545454545,1115.94,0.0,,-0.32,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-06,1090.0,1094.95,1072.5,1087.62,961326.0,-0.9,1082.4820000000004,1086.8849090909089,1113.05,0.0,,-0.35,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-07,1095.0,1097.5,1065.5,1072.2,995456.0,-1.4,1078.3639999999991,1080.1178181818193,1108.9,0.0,,-0.4,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-10,1072.0,1072.0,1042.55,1046.78,2009635.0,-2.4,1059.336,1065.5038181818175,1102.64,0.0,,-0.51,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-11,1050.0,1063.25,1048.0,1050.85,1784393.0,0.4,1044.221999999999,1054.282,1097.45,0.0,-0.030264204294424335,-0.58,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-12,1059.0,1061.8,1047.5,1052.72,1537174.0,0.2,1043.8039999999994,1046.4681818181828,1092.99,0.0,-0.03172395464209776,-0.64,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-13,1053.5,1069.2,1048.25,1066.88,1047175.0,1.3,1056.9459999999988,1047.1721818181807,1090.4,0.0,-0.032183622388298194,-0.61,1043.8039999999994,1103.605999999999,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-02-14,1068.95,1092.38,1064.05,1083.95,955031.0,1.6,1078.310000000001,1058.4056363636364,1089.76,0.0,-0.032193319775135176,-0.52,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-17,1080.0,1093.0,1073.6,1082.7,835197.0,-0.1,1086.4059999999993,1066.5405454545448,1089.07,0.0,-0.03020507751627355,-0.45,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-18,1082.5,1095.5,1077.92,1083.0,763458.0,0.0,1089.1259999999993,1071.2630909090906,1088.47,0.0,-0.02648289925586711,-0.4,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-19,1085.0,1107.5,1081.12,1098.97,536459.0,1.5,1095.7460000000003,1085.4072727272726,1089.5,1.0,-0.023693030091223588,-0.29,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2014-02-20,1103.0,1111.0,1091.4,1094.68,793962.0,-0.4,1096.2059999999997,1096.0569090909082,1090.0,2.0,-0.020708863034005653,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Abv_Reg10,
2014-02-21,1099.0,1106.5,1095.38,1102.85,858930.0,0.7,1102.8360000000007,1106.0598181818177,1091.26,3.0,-0.015907656235909506,-0.14,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Cross_Down,
2014-02-24,1102.0,1102.62,1085.05,1088.95,1225212.0,-1.3,1096.8460000000011,1104.505090909093,1091.03,0.0,-0.010529275194079757,-0.13,0.0,0.0,1102.8360000000007,1113.8579999999997,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Blw_Reg10,
2014-02-25,1094.5,1099.75,1090.0,1094.45,1652687.0,0.5,1093.0259999999998,1103.3641818181823,1091.36,1.0,-0.005549227755250907,-0.1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Abv_20EMA,Reg5_Blw_Reg10,
