Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,436.5,437.38,432.76,433.5,184836.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,432.9,438.5,432.9,435.07,550593.0,0.4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,434.38,446.88,431.78,445.64,1255793.0,2.4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,446.89,447.56,433.58,439.74,1387291.0,-1.3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,439.88,440.74,430.84,432.14,964211.0,-1.7,437.60799999999995,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,432.62,434.38,427.62,428.51,1123799.0,-0.8,430.89599999999984,0.0,,0.0,,,0.0,0.0,437.60799999999995,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,430.0,435.25,427.23,431.35,1573851.0,0.7,427.51399999999984,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,436.25,446.88,431.0,443.9,3782272.0,2.9,436.6340000000001,0.0,,0.0,,,427.51399999999984,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,447.75,459.38,447.75,458.12,2139989.0,3.2,452.27399999999983,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,455.62,461.88,455.06,460.84,928229.0,0.6,462.8300000000004,450.9694545454548,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-15,461.91,465.54,460.12,464.0,2141268.0,0.7,468.09000000000026,457.4798181818183,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-16,462.38,467.18,461.7,465.63,2201029.0,0.4,468.36600000000044,463.20363636363663,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-17,466.12,470.58,465.0,466.22,3208487.0,0.1,467.1599999999996,469.57836363636363,,0.0,,,0.0,0.0,468.36600000000044,437.60799999999995,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-20,464.0,470.0,463.06,468.66,1220243.0,0.5,468.6420000000004,474.49345454545414,,0.0,,,467.1599999999996,427.51399999999984,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-21,468.75,471.25,464.8,469.8,1512808.0,0.2,469.7880000000001,476.70490909090904,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-22,467.65,472.25,467.5,470.74,846220.0,0.2,470.9700000000003,476.4609090909089,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-23,473.01,474.88,470.1,474.06,988418.0,0.7,473.44800000000004,475.6283636363635,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-24,470.62,474.62,469.34,469.77,859573.0,-0.9,471.90199999999976,473.49418181818186,,0.0,,,0.0,0.0,473.44800000000004,468.36600000000044,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-27,465.0,470.49,463.9,466.52,1012381.0,-0.7,468.67200000000037,471.6701818181819,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-28,463.38,463.59,458.36,459.39,1763568.0,-1.5,462.0479999999996,467.4689090909091,460.78,0.0,,0.53,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-29,458.25,467.96,456.7,464.72,1012760.0,1.2,461.07999999999976,465.8200000000005,461.21,1.0,,0.46,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Abv_20EMA,Reg5_Blw_Reg10,
2014-01-30,462.96,464.59,457.5,463.03,897954.0,-0.4,461.6299999999998,463.87400000000014,461.41,2.0,,0.39,461.07999999999976,467.1599999999996,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_GT_20EMA,Reg5_Blw_Reg10,
2014-01-31,462.5,467.47,460.82,462.64,671241.0,-0.1,462.4359999999998,462.05309090909094,461.54,3.0,,0.34,461.6299999999998,461.07999999999976,0.0,0.0,462.64,448.64,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_GT_20EMA,Cross_Up,
2014-02-03,460.62,461.5,453.1,453.64,548014.0,-1.9,457.96800000000036,457.8063636363639,460.71,0.0,,0.18,0.0,0.0,462.4359999999998,473.44800000000004,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-02-04,447.62,449.0,443.32,445.14,566889.0,-1.9,448.1239999999996,451.6705454545455,459.09,0.0,,-0.02,0.0,0.0,0.0,0.0,,447.62,0.0,,-3244.319999999996,96549.8237056,0.0,Close_LT_20EMA,Cross_Down,
2014-02-05,447.5,448.62,442.84,447.66,540874.0,0.6,444.77399999999943,447.9383636363635,457.92,0.0,,-0.14,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-06,446.5,447.88,442.62,445.46,718738.0,-0.5,442.8399999999992,445.3690909090908,456.65,0.0,,-0.26,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-07,448.38,450.23,443.6,445.82,943932.0,0.1,444.47999999999973,443.6261818181817,455.55,0.0,,-0.33,442.8399999999992,461.6299999999998,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-02-10,447.49,448.25,444.69,446.72,756178.0,0.2,446.4239999999994,442.8505454545458,454.66,0.0,,-0.39,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
