Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,286.3,288.5,285.65,286.2,69630.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,287.65,289.7,284.15,284.95,64764.0,-0.4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,283.5,285.5,278.05,281.9,183858.0,-1.1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,281.5,287.5,280.8,285.55,122733.0,1.3,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,286.7,287.9,282.0,283.35,64773.0,-0.8,283.36999999999995,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,285.35,286.95,283.75,285.95,200383.0,0.9,285.03,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,287.2,293.0,285.25,291.65,282680.0,2.0,289.6599999999999,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,292.0,293.7,284.25,285.65,164492.0,-2.1,288.13000000000005,0.0,,0.0,,,0.0,0.0,289.6599999999999,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,285.65,290.95,284.6,285.8,94372.0,0.1,287.3999999999997,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,285.0,286.6,281.1,281.7,61381.0,-1.4,283.28000000000003,285.409090909091,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-15,282.5,285.0,281.6,283.7,35893.0,0.7,281.7300000000003,285.0527272727273,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-16,284.0,284.25,280.3,281.65,39393.0,-0.7,281.68000000000006,283.87454545454557,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-17,281.5,289.9,281.25,282.05,176151.0,0.1,281.4699999999998,282.4045454545454,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-20,281.5,285.3,279.1,283.9,113536.0,0.7,283.1500000000001,282.29545454545433,,0.0,,,281.4699999999998,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Cross_Up,
2014-01-21,282.35,285.5,281.95,282.7,46908.0,-0.4,282.8500000000001,281.42181818181814,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-22,282.05,284.9,281.5,282.05,67532.0,-0.2,282.7600000000004,280.87909090909073,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-23,282.05,285.0,280.0,282.9,150260.0,0.3,282.69000000000005,281.9827272727271,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-24,281.55,283.8,280.05,280.9,36736.0,-0.7,281.33,281.6727272727271,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-27,279.0,280.7,273.0,275.3,110501.0,-2.0,277.5800000000002,279.7172727272727,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-28,277.0,283.0,277.0,281.0,818952.0,2.1,278.49,279.48363636363626,282.3,0.0,,-0.19,277.5800000000002,281.4699999999998,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-29,274.95,289.9,269.6,285.3,687358.0,1.5,282.0599999999998,281.1736363636364,282.63,1.0,,-0.09,278.49,277.5800000000002,0.0,0.0,285.3,276.3,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Cross_Abv_20EMA,Cross_Up,
2014-01-30,284.0,284.15,278.0,279.7,562437.0,-2.0,281.95999999999987,280.4318181818184,282.31,0.0,,-0.11,0.0,0.0,282.0599999999998,289.6599999999999,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-01-31,278.5,283.4,278.5,279.85,154570.0,0.1,281.7899999999999,279.928181818182,282.05,0.0,,-0.12,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-03,280.7,281.0,275.0,276.2,73766.0,-1.3,277.40000000000003,278.65363636363656,281.44,0.0,,-0.17,0.0,0.0,0.0,0.0,,276.3,0.0,,-3150.0,96644.2987,0.0,Close_LT_20EMA,Cross_Down,
2014-02-04,275.0,277.9,272.6,275.5,300833.0,-0.3,274.6899999999999,277.3172727272725,280.82,0.0,,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-05,276.0,277.8,275.25,275.85,493085.0,0.1,275.00999999999965,276.36454545454507,280.31,0.0,,-0.26,274.6899999999999,278.49,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-06,276.0,276.75,272.5,273.6,160299.0,-0.8,273.6299999999998,275.1427272727273,279.63,0.0,,-0.31,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-07,273.6,281.7,273.6,275.45,193760.0,0.7,274.6400000000002,274.667272727273,279.2,0.0,,-0.3,273.6299999999998,274.6899999999999,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-10,276.45,277.55,273.5,274.95,200348.0,-0.2,274.76999999999975,273.1963636363637,278.77,0.0,,-0.31,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Close_LT_20EMA,Cross_Up,
2014-02-11,276.2,276.95,272.65,273.4,393871.0,-0.6,273.94,272.349090909091,278.24,0.0,-0.014381863266029082,-0.34,0.0,0.0,274.76999999999975,282.0599999999998,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-02-12,274.05,282.0,271.75,281.15,183816.0,2.8,278.32000000000016,275.4536363636364,278.53,1.0,-0.014506598733326381,-0.22,273.94,273.6299999999998,0.0,0.0,281.15,272.15,0.0,,0.0,0.0,Price_Crs_Abv_Cur_Res,Cross_Abv_20EMA,Reg5_Abv_Reg10,
2014-02-13,278.0,284.8,273.05,274.0,88080.0,-2.5,276.44999999999936,275.1945454545457,278.08,0.0,-0.014983528744996755,-0.23,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Cross_Blw_20EMA,Reg5_Abv_Reg10,
2014-02-14,275.4,278.4,271.1,273.15,58975.0,-0.3,274.73,274.9827272727274,277.59,0.0,-0.015812799149087176,-0.25,0.0,0.0,0.0,0.0,,272.15,0.0,,-3087.0,93358.643733,0.0,Close_LT_20EMA,Cross_Down,
2014-02-17,274.0,277.0,273.65,275.25,25025.0,0.8,274.5299999999998,275.1318181818182,277.36,0.0,-0.014496873223422302,-0.24,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Cur_Res,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-18,273.15,278.35,271.5,275.5,99158.0,0.1,273.79999999999967,275.27909090909054,277.18,0.0,-0.012962039740759157,-0.22,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Cur_Res,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-02-19,274.5,281.7,274.5,279.55,53739.0,1.5,278.17999999999967,276.8954545454544,277.41,1.0,-0.010345688701794309,-0.15,273.79999999999967,273.94,0.0,0.0,279.55,270.55,0.0,,0.0,0.0,Price_Crs_Abv_Prev_Sup,Cross_Abv_20EMA,Cross_Up,
