Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,5290.0,5343.0,5290.0,5311.8,6358.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,5325.75,5354.0,5193.95,5280.15,25984.0,-0.6,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,5365.0,5600.0,5311.0,5333.6,91165.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,5376.0,5444.0,5340.0,5387.65,25288.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,5413.95,5440.0,5365.0,5381.9,19645.0,-0.1,5388.5599999999995,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,5394.9,5427.9,5379.9,5422.4,20048.0,0.8,5427.699999999998,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,5425.0,5435.0,5365.0,5372.85,8235.0,-0.9,5402.329999999997,0.0,,0.0,,,0.0,0.0,5427.699999999998,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,5390.0,5450.0,5351.0,5405.95,29411.0,0.6,5399.660000000001,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,5440.0,5447.95,5380.0,5426.9,17380.0,0.4,5416.709999999996,0.0,,0.0,,,5399.660000000001,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,5410.0,5414.95,5351.0,5379.45,16904.0,-0.9,5395.140000000002,5424.645454545457,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-15,5360.0,5400.0,5215.0,5237.15,27664.0,-2.6,5304.880000000004,5366.967272727274,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-16,5260.0,5320.0,5125.0,5130.35,25175.0,-2.0,5167.770000000002,5270.136363636368,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-17,5150.0,5265.0,5150.0,5238.05,24567.0,2.1,5157.019999999995,5229.371818181818,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-20,5224.0,5229.0,5181.8,5200.9,8983.0,-0.7,5165.939999999998,5191.79545454545,,0.0,,,5157.019999999995,5399.660000000001,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
