Date,Open,High,Low,Close,Volume,Close_Chg,Reg_5,Reg_10,EMA_20,EMA20_Cnt,EMA_20_Chg,EM_Diff_By_ATR,Curr_Supp,Prev_Supp,Curr_Res,Prev_Res,Signal_B,Signal_SL,Trail_Price,Signal_SP,PnL,Present_Value,Support,EMA20_Sig,Reg_Cross_Sig,Fib_Status
2014-01-01,15.52,16.12,15.39,15.96,380467.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-02,16.12,16.22,15.41,15.54,460202.0,-2.6,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-03,15.43,18.08,15.41,17.59,1453154.0,13.2,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-06,17.81,18.15,17.06,17.16,1043413.0,-2.4,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-07,17.24,17.51,16.52,16.78,520255.0,-2.2,17.258,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-01-08,16.89,17.87,16.69,17.17,672554.0,2.3,17.337999999999997,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-09,17.17,17.55,16.59,16.74,298198.0,-2.5,16.749999999999993,0.0,,0.0,,,0.0,0.0,17.337999999999997,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-10,16.99,17.98,16.84,16.99,1071116.0,1.5,16.892000000000003,0.0,,0.0,,,16.749999999999993,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-13,17.14,17.62,16.74,16.84,446385.0,-0.9,16.891999999999992,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,Price_Crs_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-14,16.88,17.02,16.09,16.16,232820.0,-4.0,16.396000000000008,16.884727272727282,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-15,16.24,16.61,15.86,16.11,217763.0,-0.3,16.150000000000013,16.53672727272728,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-16,16.22,16.37,15.94,15.99,110298.0,-0.7,15.872000000000005,16.055090909090918,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-17,16.01,16.05,14.68,14.81,296776.0,-7.4,15.135999999999989,15.551272727272725,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-20,15.0,17.02,14.68,16.54,997326.0,11.7,15.814,15.710727272727265,,0.0,,,15.135999999999989,16.749999999999993,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-01-21,16.61,17.14,16.31,16.63,472557.0,0.5,16.334000000000007,15.8590909090909,,0.0,,,15.814,15.135999999999989,0.0,0.0,,,0.0,,0.0,0.0,Price_Abv_Supp,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-22,16.63,16.69,15.99,16.16,178886.0,-2.8,16.45800000000002,15.93127272727272,,0.0,,,16.334000000000007,15.814,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-23,16.18,16.41,15.94,15.98,137564.0,-1.1,16.415999999999997,15.910363636363634,,0.0,,,0.0,0.0,16.45800000000002,17.337999999999997,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
2014-01-24,15.98,16.07,15.43,15.52,134838.0,-2.9,15.628000000000007,15.822000000000001,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Down,
2014-01-27,15.38,15.94,13.99,14.26,461771.0,-8.1,14.633999999999997,15.348545454545468,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-28,14.29,14.98,14.29,14.7,177409.0,3.1,14.395999999999974,15.03181818181818,15.86,0.0,,-0.32,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-29,14.81,15.3,14.62,14.72,127988.0,0.1,14.367999999999984,14.791636363636359,15.73,0.0,,-0.34,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-30,14.62,14.62,14.14,14.26,120921.0,-3.1,14.279999999999989,14.444363636363638,15.58,0.0,,-0.42,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Blw_Reg10,
2014-01-31,14.34,14.96,14.34,14.64,119637.0,2.7,14.58000000000001,14.086727272727277,15.48,0.0,,-0.42,14.279999999999989,16.334000000000007,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Cross_Up,
2014-02-03,14.62,15.19,14.61,14.7,140144.0,0.4,14.587999999999996,14.105090909090922,15.39,0.0,,-0.42,14.58000000000001,14.279999999999989,0.0,0.0,,,0.0,,0.0,0.0,0.0,Close_LT_20EMA,Reg5_Abv_Reg10,
